10:53,3,No Yards,23,Grant Shaw punts for 38 yards to BC47. Penalty: No Yards on Edmonton (Eric Samuels) -15 yards.,0,3
02:46,3,Fumble,-12,FUMBLE Recovered by Edm (Kerry Joseph),0,3
00:40,3,Punt Single,0,Hugh O'Neill punts for 28 yards to Edm0. No return (Single).,1,3
09:08,3,Unnecessary Roughness,20,Grant Shaw punts for 48 yards to BC15. Korey Williams return for 5 yards to BC20. Tackled by Mike Cornell. Penalty: Unnecessary Roughness on Edmonton (Mike Miller) 15 yards.,8,3
06:21,3,Holding,-2,Hugh O'Neill punts for 41 yards to Edm11. Cary Koch return for 7 yards to Edm18. Penalty: Holding on Edmonton (Chris Rwabukamba) -9 yards.,15,3
04:44,3,Safety,-13,Safety,17,3
02:13,3,Holding,9,Mike Reilly pass INTERCEPTED by Cord Parks and returned for 19 yards. Tackled by Cliff Louis. Penalty: Holding on BC (Korey Banks) -10 yards.,17,3
00:01,3,Incomplete Pass,0,Mike Reilly incomplete pass intended for Matt Carter defensed by Ryan Phillips.,17,3
12:34,3,Rush,2,Thomas DeMarco rush for 2 yards to the Edm45. Tackled by Justin Capicciotti.,0,0
05:17,3,Missed Field Goal,47,Grant Shaw 47 yard field goal attempt is GOOD.,3,0
12:56,3,Missed Field Goal,37,37 yard field goal attempt is GOOD.,3,3
00:49,3,Holding,65,Grant Shaw punts for 55 yards to BC30. Penalty: Holding on BC (J.R. LaRose) 10 yards.,10,10
12:22,3,No Yards,33,Grant Shaw punts for 38 yards to BC28. Penalty: No Yards on Edmonton -5 yards.,10,10
03:43,3,Rush,5,Kerry Joseph rush for 5 yards to the Edm45. Tackled by Dante Marsh.,10,24
14:45,3,Missed Field Goal,15,Grant Shaw 15 yard field goal attempt is GOOD.,13,24
08:09,3,Field Goal Single,51,51 yard field goal attempt by Grant Shaw is NO GOOD (Single).,14,24
02:49,3,Rush,1,Thomas DeMarco rush for 1 yard to the Edm3. Tackled by Justin Capicciotti.,14,24
07:48,3,Missed Field Goal,10,Paul McCallum 10 yard field goal attempt is GOOD.,3,0
05:50,3,Holding,22,41 yard field goal attempt by Noel Prefontaine is NO GOOD.  Missed field goal returned by Tim Brown to the BC25. Penalty: Holding on BC (Josh Bell) -10 yards.,3,0
01:52,3,Holding,-9,Noel Prefontaine punts for 36 yards to BC49. Tim Brown return for 1 yard to BC50. Penalty: Holding on BC (Jordan Matechuk) -10 yards.,3,0
00:01,3,Rush,0,Zach Collaros rush for no gain to the BC33. Tackled by Jason Arakgi.,3,0
08:33,3,Missed Field Goal,17,Paul McCallum 17 yard field goal attempt is GOOD.,6,7
12:26,3,Rush,6,Thomas DeMarco rush for 6 yards to the Tor51. Tackled by Robert McCune.,6,14
10:46,3,Rush,17,Shawn Gore rush for 17 yards to the Tor25. Tackled by Robert McCune.,6,14
09:44,3,Offside,5,Penalty: Offside on Toronto (Kiante Tripp) 5 yards.,6,14
08:06,3,Missed Field Goal,17,Paul McCallum 17 yard field goal attempt is GOOD.,9,14
00:00,3,Missed Field Goal,10,Paul McCallum 10 yard field goal attempt is GOOD.,12,21
10:29,3,Missed Field Goal,20,Noel Prefontaine 20 yard field goal attempt is GOOD.,12,24
02:03,3,Incomplete Pass,0,Travis Lulay incomplete pass intended for Shawn Gore.,12,31
00:18,3,Rush,10,Andrew Harris rush for 10 yards to the Tor47. Tackled by Jason Pottinger.,12,38
11:16,3,Missed Field Goal,27,Paul McCallum 27 yard field goal attempt is GOOD.,0,3
04:23,3,Field Goal Single,54,54 yard field goal attempt by Justin Palardy is NO GOOD (Single).,1,3
15:00,3,Unnecessary Roughness,0,Paul McCallum punts for 46 yards to Wpg23. Aaron Woods return for no gain to Wpg23. Penalty: Unnecessary Roughness on BC (Jordan Matechuk) 15 yards. Penalty: Unnecessary Roughness on Winnipeg (Jeremy McGee) -15 yards.,8,3
10:32,3,Punt Single,0,Mike Renaud punts for 68 yards to BC0. No return (Single).,9,3
09:27,3,Offside,5,Penalty: Offside on Winnipeg (JT Gilmore) 5 yards.,9,3
02:36,3,Fumble,-5,"Mike Renaud punts for 41 yards to BC26. Tim Brown return for a loss of 5 yards to BC21. FUMBLE, recovered by Wpg (James Green). Tackled by Keynan Parker.",9,17
05:27,3,Punt Single,0,Mike Renaud punts for 59 yards to BC0. No return (Single).,17,17
02:11,3,Missed Field Goal,23,47 yard field goal attempt by Paul McCallum is NO GOOD.  Missed field goal returned by Aaron Woods to the Wpg15. Tackled by Khreem Smith.,17,17
15:00,3,No Yards,39,Paul McCallum punts for 44 yards to Wpg1. Penalty: No Yards on BC (Jason Arakgi) -5 yards.,17,17
10:36,3,Safety,-5,Safety,17,19
04:41,3,Missed Field Goal,39,Justin Palardy 39 yard field goal attempt is GOOD.,20,26
01:39,3,Field Goal Single,47,47 yard field goal attempt by Paul McCallum is NO GOOD (Single).,20,27
01:24,3,Rush,1,Chad Simpson rush for 1 yard to the Wpg47. Tackled by Adam Bighill.,20,27
00:59,3,Illegal Punt,-8,Paul McCallum punts for 2 yards to Wpg36. Penalty: Illegal Punt on BC (Paul McCallum) -10 yards.,20,27
00:09,3,Sack,-12,Sack at Wpg43 for a loss of 12 yards by Eric Taylor.,20,27
08:50,3,Clipping,-9,Paul McCallum punts for 38 yards to Cgy43. Larry Taylor return for 6 yards to Cgy49. Tackled by Jordan Matechuk. Penalty: Clipping on Calgary (Yannick Carter) -15 yards.,0,7
02:55,3,Rush,0,Bo Levi Mitchell rush for no gain to the BC2. Tackled by Solomon Elimimian.,0,7
09:27,3,Illegal Block,42,Rob Maver punts for 34 yards to BC16. Penalty: Illegal Block on BC (Jason Arakgi) 8 yards.,7,14
07:51,3,Safety,-8,Safety,9,14
05:30,3,Illegal Block,51,Paul McCallum punts for 41 yards to Cgy35. Penalty: Illegal Block on Calgary (Karl McCartney) 10 yards.,16,14
03:40,3,Missed Field Goal,32,Rene Paredes 32 yard field goal attempt is GOOD.,19,21
12:26,3,Missed Field Goal,24,Paul McCallum 24 yard field goal attempt is GOOD.,19,24
08:56,3,Illegal Block,58,Paul McCallum punts for 48 yards to Cgy45. Penalty: Illegal Block on Calgary (Jonathan Hefney) 10 yards.,19,24
06:12,3,Pass,22,Rob Maver pass to Rob Cote for 22 yards to the BC36. Tackled by Tim Brown.,19,24
03:55,3,Missed Field Goal,30,Rene Paredes 30 yard field goal attempt is GOOD.,22,24
02:10,3,Safety,-1,Safety,22,26
01:37,3,Unnecessary Roughness,28,Paul McCallum punts for 48 yards to Cgy9. Larry Taylor return for 13 yards to Cgy22. Tackled by Lin-J Shell. Penalty: Unnecessary Roughness on BC (J.R. LaRose) 15 yards.,22,26
00:18,3,Incomplete Pass,0,Kevin Glenn incomplete pass intended for Jabari Arthur.,22,26
10:27,3,Offside,5,Penalty: Offside on Montreal (B.J. Scott) 5 yards.,0,0
08:14,3,Missed Field Goal,45,Paul McCallum 45 yard field goal attempt is GOOD.,3,0
07:20,3,Fumble,-43,Safety FUMBLE Recovered by Mtl (Sean Whyte),5,0
02:59,3,Illegal Procedure,-5,Penalty: Illegal Procedure on Montreal (Daryl Townsend) -5 yards.,12,0
13:36,3,Pass,12,Paul McCallum pass to Anton McKenzie for 12 yards to the Mtl41. Tackled by Jamahl Knowles.,12,0
10:20,3,Rush,0,Andrew Harris rush for no gain to the Mtl21. Tackled by Mike Edem.,12,0
06:42,3,Missed Field Goal,39,Paul McCallum 39 yard field goal attempt is GOOD.,15,0
03:38,3,Pass,3,Tanner Marsh pass to S.J. Green for 3 yards for a TOUCHDOWN.,15,6
02:38,3,Holding,55,Paul McCallum punts for 45 yards to Mtl23. Penalty: Holding on Montreal (Moton Hopkins) 10 yards.,15,7
00:37,3,Missed Field Goal,44,Paul McCallum 44 yard field goal attempt is GOOD.,18,7
00:00,3,Missed Field Goal,25,Paul McCallum 25 yard field goal attempt is GOOD.,21,7
11:39,3,Missed Field Goal,125,53 yard field goal attempt by Sean Whyte is NO GOOD.  Missed field goal returned by Tim Brown for a TOUCHDOWN.,27,14
07:51,3,Illegal Block,-1,Paul McCallum punts for 42 yards to Mtl21. Tyron Carrier return for 9 yards to Mtl30. Penalty: Illegal Block on Montreal -10 yards.,28,21
04:36,3,Rush,1,Tanner Marsh rush for 1 yard to the BC36. Tackled by Solomon Elimimian.,28,21
02:42,3,Missed Field Goal,42,Sean Whyte 42 yard field goal attempt is GOOD.,28,24
13:08,3,Missed Field Goal,30,Sean Whyte 30 yard field goal attempt is GOOD.,28,27
09:02,3,Missed Field Goal,33,Paul McCallum 33 yard field goal attempt is GOOD.,31,27
03:41,3,Missed Field Goal,34,Sean Whyte 34 yard field goal attempt is GOOD.,38,36
00:53,3,Holding,40,Paul McCallum punts for 35 yards to Mtl10. Penalty: Holding on Montreal (Nicolas Boulay) 5 yards.,38,36
00:33,3,Pass,21,Tanner Marsh pass to Eric Deslauriers for 21 yards to the Mtl31. Tackled by Lin-J Shell.,38,36
12:44,3,Holding,44,Josh Bartel punts for 34 yards to BC45. Penalty: Holding on BC (Kyle Jones) 10 yards.,0,0
05:41,3,Rush,3,Thomas DeMarco rush for 3 yards to the BC31. Tackled by Jamall Johnson.,0,7
01:29,3,Illegal Participation,27,Paul McCallum punts for 37 yards to BC50. Penalty: Illegal Participation on BC (Keynan Parker) -10 yards.,0,7
00:35,3,Illegal Block,-5,Josh Bartel punts for 48 yards to BC14. Tim Brown return for 4 yards to BC18. Penalty: Illegal Block on BC (Seydou Junior Haidara) -9 yards.,7,14
09:29,3,Pass,2,Travis Lulay pass to Marco Iannuzzi for 2 yards for a TOUCHDOWN.,9,20
06:48,3,Offside,5,Penalty: Offside on BC (Keron Williams) 5 yards.,9,21
01:31,3,Rush,0,Thomas DeMarco rush for no gain to the BC52. Tackled by Simoni Lawrence.,16,21
13:02,3,Field Goal Single,43,43 yard field goal attempt by Paul McCallum is NO GOOD (Single).,16,22
09:39,3,Missed Field Goal,34,Luca Congi 34 yard field goal attempt is GOOD.,19,22
01:24,3,Rush,2,Dan LeFevour rush for 2 yards to the BC30. Tackled by Eric Taylor.,19,29
11:49,3,Rush,1,Dan LeFevour rush for 1 yard to the BC43. Tackled by Keron Williams.,0,0
08:48,3,Missed Field Goal,29,Luca Congi 29 yard field goal attempt is GOOD.,0,3
02:07,3,Safety,-10,Safety,2,3
14:21,3,Missed Field Goal,10,Paul McCallum 10 yard field goal attempt is GOOD.,5,3
09:39,3,Unnecessary Roughness,42,Josh Bartel punts for 42 yards to BC18. Penalty: No Yards on Hamilton (Louie Richardson) -15 yards. Penalty: Unnecessary Roughness on BC (Jason Arakgi) 15 yards.,5,10
03:28,3,Missed Field Goal,16,43 yard field goal attempt by Paul McCallum is NO GOOD.  Missed field goal returned by Tavoy Moore to the Ham9. Tackled by Brandon Jordan.,5,17
00:00,3,Missed Field Goal,18,Paul McCallum 18 yard field goal attempt is GOOD.,8,17
10:26,3,No Yards,14,Paul McCallum punts for 29 yards to Ham48. Penalty: No Yards on BC (J.R. LaRose) -15 yards.,8,31
07:53,3,Missed Field Goal,39,Luca Congi 39 yard field goal attempt is GOOD.,8,34
13:10,3,Face Mask,32,Josh Bartel punts for 48 yards to BC35. Tim Brown return for 17 yards to BC52. Tackled by Simoni Lawrence. Penalty: Face Mask on Hamilton (Frederic Plesius) 15 yards.,15,34
04:03,3,Missed Field Goal,39,Luca Congi 39 yard field goal attempt is GOOD.,22,37
02:29,3,Pass,17,Travis Lulay pass to Nick Moore for 17 yards to the Ham42. Tackled by Arthur Hobbs.,22,37
01:19,3,Rush,2,Dan LeFevour rush for 2 yards to the Ham33. Tackled by Eric Taylor.,29,37
12:35,3,Safety,-9,Safety,0,2
08:51,3,Missed Field Goal,23,Paul McCallum 23 yard field goal attempt is GOOD.,0,5
06:23,3,Illegal Block,53,Sean Whyte punts for 43 yards to BC27. Penalty: Illegal Block on BC (Keynan Parker) 10 yards.,0,5
02:11,3,No Yards,24,Sean Whyte punts for 39 yards to BC42. Penalty: No Yards on Montreal (Tyrell Sutton) -15 yards.,0,5
00:33,3,Offside,-5,Penalty: Offside on Montreal (Duron Carter) -5 yards.,0,5
00:15,3,Holding,47,Sean Whyte punts for 40 yards to BC14. Penalty: Holding on BC (Jason Arakgi) 7 yards.,0,5
09:31,3,Missed Field Goal,43,Paul McCallum 43 yard field goal attempt is GOOD.,0,8
08:22,3,Illegal Block,-7,Sean Whyte punts for 46 yards to BC21. Tim Brown return for 3 yards to BC24. Penalty: Illegal Block on BC (Dante Marsh) -10 yards.,0,8
06:39,3,Rush,1,Thomas DeMarco rush for 1 yard to the BC25. Tackled by Shea Emry.,0,8
00:33,3,Fumble,8,"Andrew Harris rush for 8 yards to the Mtl28. FUMBLE, recovered by Mtl (Mike Edem). Tackled by Shawn Gore.",0,15
11:09,3,Offside,5,Penalty: Offside on BC (Paris Jackson) 5 yards.,0,15
13:32,3,No Yards,21,Sean Whyte punts for 26 yards to BC53. Penalty: No Yards on Montreal (Bear Woods) -5 yards.,7,22
11:38,3,Rush,1,Troy Smith rush for 1 yard to the Mtl15. Tackled by Adam Bighill.,7,22
01:42,3,Objectionable Conduct,-5,Josh Neiswander incomplete pass intended for S.J. Green. Penalty: Unnecessary Roughness on Montreal (Josh Bourke) -15 yards. Penalty: Objectionable Conduct on BC (Chris Wilson) 10 yards.,14,36
01:16,3,Holding,39,Paul McCallum punts for 29 yards to BC50. Penalty: Holding on Montreal (Patrick Lavoie) 10 yards.,14,36
00:51,3,Incomplete Pass,0,Josh Neiswander incomplete pass intended for S.J. Green.,14,36
10:27,3,Missed Field Goal,12,Paul McCallum 12 yard field goal attempt is GOOD.,3,0
14:35,3,Punt Single,66,Ricky Schmitt punts for 66 yards to BC0 (Single).,3,1
10:28,3,Illegal Block,-1,Paul McCallum punts for 40 yards to Ssk46. Tristan Jackson return for 9 yards to Ssk55. Penalty: Illegal Block on Saskatchewan (Spencer Moore) -10 yards.,3,1
07:36,3,Punt Single,68,Ricky Schmitt punts for 68 yards to BC0 (Single).,3,2
04:56,3,Rush,1,Thomas DeMarco rush for 1 yard to the Ssk20. Tackled by Ricky Foley.,3,2
03:04,3,Missed Field Goal,32,Paul McCallum 32 yard field goal attempt is GOOD.,6,2
01:07,3,Missed Field Goal,35,35 yard field goal attempt by Chris Milo is NO GOOD.,6,2
08:37,3,Missed Field Goal,15,Chris Milo 15 yard field goal attempt is GOOD.,6,12
13:51,3,Missed Field Goal,30,30 yard field goal attempt by Chris Milo is NO GOOD.,21,12
10:20,3,Illegal Procedure,-5,Penalty: Illegal Procedure on Saskatchewan -5 yards.,21,12
09:56,3,Missed Field Goal,47,Chris Milo 47 yard field goal attempt is GOOD.,21,15
07:17,3,Rush,1,Drew Willy rush for 1 yard to the Ssk26. Tackled by Ryan Phillips.,21,15
00:59,3,Roughing Passer,28,Darian Durant pass to Rob Bagg for 13 yards to the Ssk55. Tackled by Cord Parks. Penalty: Roughing Passer on BC (Chris Wilson) 15 yards.,21,15
00:17,3,Pass,15,Thomas DeMarco pass to Courtney Taylor for 15 yards to the Ssk35. Tackled by Graig Newman.,21,22
03:22,3,Missed Field Goal,23,45 yard field goal attempt by Sandro DeAngelis is NO GOOD.  Missed field goal returned by Tim Brown to the BC10. Tackled by Henoc Muamba.,15,7
08:57,3,Unnecessary Roughness,-6,Paul McCallum punts for 40 yards to Wpg14. Jovon Johnson return for 1 yard to Wpg15. Tackled by Lin-J Shell. Penalty: Unnecessary Roughness on Winnipeg (Pierre-Luc Labbe) -7 yards.,15,7
07:53,3,Rush,1,Jason Boltus rush for 1 yard to the Wpg18. Tackled by Solomon Elimimian.,15,7
05:36,3,Missed Field Goal,34,Paul McCallum 34 yard field goal attempt is GOOD.,18,7
02:01,3,Punt Single,0,Paul McCallum punts for 50 yards to Wpg0. No return (Single).,26,7
06:40,3,Illegal Punt,23,Mike Renaud punts for 33 yards to BC51. Penalty: Illegal Punt on Winnipeg (Mike Renaud) -10 yards.,40,14
04:36,3,Rush,1,Thomas DeMarco rush for 1 yard to the Wpg26. Tackled by Henoc Muamba.,40,14
03:05,3,Unnecessary Roughness,15,Mike Renaud punts for 38 yards to BC51. Tim Brown return for no gain to BC51. Tackled by Teague Sherman. Penalty: Unnecessary Roughness on Winnipeg (James Green) 15 yards.,40,14
13:42,3,Rush,3,Thomas DeMarco rush for 3 yards to the Wpg35. Tackled by Marty Markett.,47,14
10:09,3,Missed Field Goal,12,Paul McCallum 12 yard field goal attempt is GOOD.,50,14
07:57,3,No Yards,22,Paul McCallum punts for 37 yards to Wpg34. Penalty: No Yards on BC (Keynan Parker) -15 yards.,50,14
05:49,3,Missed Field Goal,30,Sandro DeAngelis 30 yard field goal attempt is GOOD.,50,17
04:21,3,Illegal Block,-3,Paul McCallum punts for 47 yards to Wpg8. Jovon Johnson return for 3 yards to Wpg11. Penalty: Illegal Block on Winnipeg (Kenny Mainor) -6 yards.,50,17
01:27,3,Missed Field Goal,37,Paul McCallum 37 yard field goal attempt is GOOD.,53,17
01:09,3,Offside,-5,Penalty: Offside on Winnipeg (Terrence Edwards) -5 yards.,53,17
01:09,3,Pass,9,Jason Boltus pass to Terrence Edwards for 9 yards to the Wpg45. Tackled by Ryan Phillips.,53,17
11:48,3,Pass,45,pass for a TOUCHDOWN.,0,6
08:15,3,Missed Field Goal,16,16 yard field goal attempt is GOOD.,3,7
01:50,3,Missed Field Goal,38,38 yard field goal attempt is GOOD.,6,7
13:36,3,Missed Field Goal,40,40 yard field goal attempt is GOOD.,9,7
04:11,3,Illegal Block,-2,punts for 57 yards to Edm7.   return for 3 yards to Edm10. Penalty: Illegal Block on Edmonton -5 yards.,9,14
00:12,3,Missed Field Goal,20,20 yard field goal attempt is GOOD.,16,17
09:02,3,Time Count,-5,Penalty: Time Count on Edmonton -5 yards.,16,24
04:54,3,Safety,-9,Safety,16,26
13:44,3,Missed Field Goal,38,38 yard field goal attempt by   is NO GOOD.,16,33
10:34,3,Field Goal Single,41,41 yard field goal attempt by   is NO GOOD (Single).,17,33
07:35,3,Pass,17,pass to the Tor30.,17,33
03:58,3,No Yards,18,punts for 33 yards to Edm45. Penalty: No Yards on Toronto -15 yards.,23,33
02:10,3,Missed Field Goal,30,30 yard field goal attempt is GOOD.,26,33
01:05,3,Missed Field Goal,26,26 yard field goal attempt is GOOD.,26,36
11:54,3,No Yards,18,Ricky Schmitt punts for 33 yards to BC35. Penalty: No Yards on Saskatchewan (Graig Newman) -15 yards.,0,0
06:57,3,Rush,1,Thomas DeMarco rush for 1 yard to the Ssk27. Tackled by Ricky Foley.,0,0
05:35,3,Missed Field Goal,35,Paul McCallum 35 yard field goal attempt is GOOD.,0,3
15:00,3,Holding,-3,Ricky Schmitt punts for 48 yards to BC32. Tim Brown return for 7 yards to BC39. Tackled by Neal Hughes. Penalty: Holding on BC (Lin-J Shell) -10 yards.,0,3
02:16,3,Rush,1,Drew Willy rush for 1 yard to the BC23. Tackled by Adam Bighill.,15,3
01:58,3,Illegal Block,10,44 yard field goal attempt by Chris Milo is NO GOOD.  Missed field goal returned by Tim Brown to the BC4. Penalty: Illegal Block on BC (Lin-J Shell) -2 yards.,23,10
00:06,3,Safety,-3,Safety,25,10
08:46,3,Unnecessary Roughness,69,44 yard field goal attempt by Paul McCallum is NO GOOD.  Missed field goal returned by Weston Dressler to the Ssk35. Tackled by Paul McCallum. Penalty: Unnecessary Roughness on BC (Patrick Kabongo) 15 yards.,25,10
06:27,3,Missed Field Goal,45,Chris Milo 45 yard field goal attempt is GOOD.,28,10
02:13,3,Pass,15,Thomas DeMarco pass to Nick Moore for 15 yards for a TOUCHDOWN.,28,16
02:00,3,Illegal Procedure,-5,Penalty: Illegal Procedure on BC (Steve Myddelton) -5 yards.,28,17
02:00,3,Incomplete Pass,0,Thomas DeMarco incomplete pass intended for Emmanuel Arceneaux.,28,17
00:30,3,Missed Field Goal,33,Chris Milo 33 yard field goal attempt is GOOD.,31,17
11:46,3,Missed Field Goal,12,Rene Paredes 12 yard field goal attempt is GOOD.,0,3
10:44,3,Illegal Punt,18,Paul McCallum punts for 28 yards to Cgy23. Penalty: Illegal Punt on BC (Paul McCallum) -10 yards.,0,3
09:03,3,Rush,1,Drew Tate rush for 1 yard to the BC49. Tackled by Khreem Smith.,0,3
07:24,3,No Yards,52,Rob Maver punts for 57 yards to BC0. Penalty: No Yards on Calgary ( ) -5 yards.,0,3
02:42,3,No Yards,26,Paul McCallum punts for 31 yards to Cgy54. Penalty: No Yards on BC -5 yards.,0,10
00:39,3,Missed Field Goal,45,Rene Paredes 45 yard field goal attempt is GOOD.,0,13
13:27,3,Missed Field Goal,13,Paul McCallum 13 yard field goal attempt is GOOD.,3,13
11:08,3,Missed Field Goal,43,Rene Paredes 43 yard field goal attempt is GOOD.,3,16
09:38,3,Offside,-5,Penalty: Offside on BC (Nick Moore) -5 yards.,3,16
08:58,3,Punt Single,0,Paul McCallum punts for 60 yards to Cgy0. No return (Single).,4,16
03:01,3,Missed Field Goal,20,Rene Paredes 20 yard field goal attempt is GOOD.,4,19
01:07,3,Missed Field Goal,21,41 yard field goal attempt by Rene Paredes is NO GOOD.  Missed field goal returned by Tim Brown to the BC16. Tackled by Micah Johnson.,11,19
01:05,3,Illegal Interference,13,Rob Maver punts for 55 yards to BC27. Tim Brown return for 3 yards to BC30. Penalty: Illegal Interference on Calgary (Rob Cote) 10 yards.,18,26
00:01,3,Unnecessary Roughness,-15,Paul McCallum punts for 24 yards to Cgy39.   return for no gain to Cgy39. Penalty: Unnecessary Roughness on Calgary (Juwan Simpson) -15 yards.,18,26
10:50,3,No Yards,20,Paul McCallum punts for 25 yards to Ssk25. Penalty: No Yards on BC (Lin-J Shell) -5 yards.,0,0
